SourceID ra dec _25um_Flux_8pix _25um_Flux_8pix_err _25um_Flux_G2D _25um_Flux_G2D_err fwhm25 _37um_Flux_10_5pix _37um_Flux_10_5pix_err _37um_Flux_G2D _37um_Flux_G2D_err fwhm37 _25ApPhot_qflag _37ApPhot_qflag G2D25_qflag G2D37_qflag bkg_qflag25 bkg_qflag37 vExtFlag25 vExtFlag37
SFGC359.918-0.0897 266.443583 -29.053028 0.6781 0.1519 0.7408 0.1049 6.071 5.956 0.3511 5.529 0.261 8.581 001 000 0 0.0 0 0 0 0
SFGC359.921-0.0515 266.408417 -29.030139 2.094 0.2466 2.742 0.29 10.34 16.25 1.13 "" "" "" 000 000 0 1.0 0 0 0 0
SFGC359.923-0.0967 266.45375 -29.051997 1.137 0.1797 1.155 0.125 6.119 5.25 0.3769 "" "" "" 000 000 0 1.0 0 0 0 0
SFGC359.928-0.0455 266.406667 -29.021064 5.549 1.836 "" "" "" 64.32 8.918 "" "" 26 100 000 1 1.0 1 1 1 0
SFGC359.932-0.0411 266.404792 -29.015314 20.56 2.818 "" "" "" 73.71 10.83 "" "" "" 000 000 1 1.0 1 1 0 0
SFGC359.935-0.0391 266.404667 -29.011642 "" "" "" "" "" 76.73 10.4 65.78 13.19 14.65 110 000 1 0.0 1 1 1 1
SFGC359.936+0.0137 266.35375 -28.983239 5.624 0.1885 6.778 0.2446 11.42 20.58 1.388 17.62 1.713 14.25 000 000 0 0.0 1 0 0 1
SFGC359.938-0.0386 266.405583 -29.00945 11.45 2.156 "" "" 20 66.48 11.5 "" "" "" 100 100 1 1.0 1 1 0 1
SFGC359.938-0.0567 266.42325 -29.01885 2.58 0.5302 3.377 0.7123 11.82 16.17 3.15 "" "" 17.52 000 000 0 1.0 1 1 0 1
SFGC359.942-0.0486 266.417625 -29.011356 246.4 26.52 "" "" 20 473.2 35.23 "" "" 26 100 000 1 1.0 1 1 0 0
SFGC359.942+0.0150 266.356042 -28.977525 21.34 0.4984 "" "" 20 55.21 1.793 "" "" 26 000 000 1 1.0 1 0 0 0
SFGC359.943-0.0555 266.42525 -29.013569 39.17 4.043 55.47 9.273 20 118.5 11.03 93.23 17.79 18.62 000 000 0 0.0 1 1 1 1
SFGC359.944-0.0481 266.418375 -29.009364 833.6 22.86 981.3 29.58 11.38 1094 33.86 872.1 39.56 13.49 000 000 0 0.0 1 1 0 0
SFGC359.953-0.0508 266.426833 -29.002442 "" "" "" "" "" 70.38 18.1 "" "" "" 111 100 1 1.0 1 1 0 0
SFGC359.956-0.0490 266.426292 -28.999644 45.65 5.441 "" "" "" 249.4 14.94 "" "" 26 000 000 1 1.0 1 1 0 0
SFGC359.956-0.0470 266.424375 -28.998589 36.56 6.476 49.49 13.11 17.81 176.3 17.37 151.8 27.1 18.01 000 000 0 0.0 1 1 1 1
SFGC359.957-0.0445 266.4225 -28.996475 55.46 5.457 70.08 8.874 14.31 235.7 17.1 191.1 30.2 20.39 000 000 0 0.0 1 1 1 1
SFGC359.957-0.0328 266.411375 -28.99 6.226 0.6326 "" "" 20 11.3 2.044 12.58 1.557 8.795 000 000 1 0.0 1 1 0 0
SFGC359.957-0.0348 266.413417 -28.990842 16.45 1.351 22.51 2.228 14.51 51.14 3.24 44.92 3.946 14.06 000 000 0 0.0 1 1 1 1
SFGC359.985+0.0106 266.385875 -28.943347 13.86 2.295 16.66 4.284 16.42 27.72 3.882 "" "" "" 000 000 0 1.0 1 1 1 0
SFGC359.992+0.0119 266.388375 -28.937167 140.7 2.486 166.5 3.273 11.58 212.1 3.19 180.1 3.663 13.26 000 000 0 0.0 1 1 0 0
SFGC359.994-0.0091 266.4105 -28.945694 0.6972 0.1387 0.868 0.1864 11.82 4.826 0.2872 4.207 0.2858 11.49 000 000 0 0.0 0 0 0 0
SFGC0.002-0.1773 266.579333 -29.0266 6.891 0.278 8.124 0.3862 12.22 11.3 0.5408 "" "" "" 000 000 0 1.0 1 0 1 0
SFGC0.009+0.0335 266.3775 -28.911214 64.23 2.22 84.14 3.018 11.96 115.9 3.053 97.79 3.953 14.95 000 000 0 0.0 1 1 0 1
SFGC0.027-0.0649 266.484125 -28.947331 "" "" "" "" "" 1.646 0.3652 1.926 0.2242 7.088 111 001 1 0.0 0 0 0 0
SFGC0.039-0.0081 266.436125 -28.907103 2.655 0.1311 3.071 0.1556 10.43 7.997 0.4663 7.258 0.3861 9.56 000 000 0 0.0 0 0 0 0
SFGC0.051-0.0026 266.437958 -28.893917 1.017 0.2023 "" "" 20 4.187 0.894 4.469 0.5643 7.287 000 000 1 0.0 0 0 0 0
SFGC0.060-0.0111 266.451292 -28.891039 1.892 0.1955 "" "" "" 9.531 0.6319 8.86 0.4835 8.832 000 000 1 0.0 0 0 0 0
SFGC0.065+0.0225 266.421958 -28.868722 4.407 0.4189 "" "" "" 7.982 1.184 8.059 0.8294 8.086 000 000 1 0.0 1 0 0 0
SFGC0.066+0.0319 266.412875 -28.863581 7.881 0.8786 10.16 1.323 13.24 49.43 2.524 42.34 3.887 17.78 000 000 0 0.0 1 1 1 1
SFGC0.067+0.0370 266.408917 -28.85955 13.71 0.8936 "" "" "" 48.59 2.719 "" "" 26 000 000 1 1.0 1 1 0 0
SFGC0.068+0.0285 266.417958 -28.862847 11.26 0.7183 "" "" 20 42.64 2.571 "" "" "" 000 000 1 1.0 1 1 0 0
SFGC0.070+0.0429 266.404625 -28.854411 15.67 0.804 "" "" 20 61.93 2.44 "" "" 26 000 000 1 1.0 1 1 0 0
SFGC0.070+0.0413 266.406208 -28.855206 17.68 1.011 "" "" "" 93.25 3.086 77.05 8.137 26 000 000 1 0.0 1 1 0 1
SFGC0.072+0.0509 266.3985 -28.847881 9.4 0.7689 12.55 1.297 14.83 46.9 2.335 40.89 3.21 15.87 000 000 0 0.0 1 0 1 1
SFGC0.077+0.0125 266.438333 -28.864347 6.871 0.3753 "" "" 20 28.82 1.309 25.09 1.844 16.27 000 000 1 0.0 1 0 0 1
SFGC0.078-0.0471 266.497292 -28.894236 1.288 0.3469 "" "" 20 4.248 0.4949 3.756 0.41 9.564 101 000 1 0.0 1 0 0 0
SFGC0.079+0.0637 266.389625 -28.835978 "" "" "" "" 20 6.753 1.065 6.041 1.025 11.11 011 000 1 0.0 1 0 0 0
SFGC0.079+0.0747 266.378917 -28.830139 6.046 0.2851 "" "" 20 29.03 0.9355 25.05 1.215 15 000 000 1 0.0 0 0 0 1
SFGC0.083+0.0223 266.432458 -28.854047 "" "" 0.9017 0.1272 3.848 2.012 0.5854 "" "" "" 011 001 0 1.0 0 0 0 0
SFGC0.086+0.0004 266.455583 -28.862861 8.031 0.366 "" "" "" 10.36 0.9498 9.058 0.7375 8.964 000 000 1 0.0 1 0 0 0
SFGC0.089-0.0174 266.474958 -28.869203 2.628 0.2861 3.147 0.3062 9.411 4.956 0.709 4.508 0.49 7.978 000 000 0 0.0 1 0 0 0
SFGC0.091+0.0160 266.443625 -28.850022 10.63 1.867 "" "" "" 28.03 4.132 "" "" "" 000 000 1 1.0 1 1 0 1
SFGC0.093+0.0086 266.452042 -28.852072 43.66 1.479 54.25 2.427 14.43 108.4 3.425 91.37 5.469 18.44 000 000 0 0.0 1 1 1 1
SFGC0.098-0.0543 266.51625 -28.8807 3.913 0.1783 "" "" 20 4.927 0.5397 4.798 0.3765 8.053 000 000 1 0.0 1 0 0 0
SFGC0.110+0.0438 266.428042 -28.819131 10.72 0.8173 13.9 1.276 13.74 20.57 1.747 16.82 1.792 11.84 000 000 0 0.0 1 0 1 0
SFGC0.115+0.0419 266.432458 -28.816339 9.233 0.9316 "" "" "" 41.82 2.122 "" "" "" 000 000 1 1.0 1 0 0 0
SFGC0.116-0.0232 266.496667 -28.849161 2.687 0.2331 3.297 0.7473 20 10.54 1.282 "" "" 26 000 000 0 1.0 1 0 1 0
SFGC0.117+0.0872 266.389917 -28.790567 4.962 0.4374 "" "" "" 19.18 1.26 16.42 1.217 11.14 000 000 1 0.0 1 0 0 0
SFGC0.128-0.0371 266.51725 -28.846303 4.83 0.2629 5.971 0.3519 11.77 12.16 0.4806 10.32 0.4724 11.35 000 000 0 0.0 0 0 0 0
SFGC0.128+0.0204 266.461292 -28.8163 7.317 0.3576 9.005 0.5534 13.61 20.61 0.7955 18.19 0.8716 12.65 000 000 0 0.0 1 0 1 0
SFGC0.129-0.0430 266.523708 -28.848369 9.667 0.4469 11.82 0.6965 13.71 18.03 0.985 15.69 0.9678 11.34 000 000 0 0.0 1 0 1 0
SFGC0.129+0.0251 266.457375 -28.812778 6.188 0.3551 7.754 0.6307 15.62 23.51 1.136 20.42 1.176 11.95 000 000 0 0.0 1 0 1 0
SFGC0.130+0.0920 266.3925 -28.777428 3.032 0.3405 "" "" "" 16.31 0.8653 14.26 0.9531 12.72 000 000 1 0.0 1 0 0 0
SFGC0.130+0.0486 266.435125 -28.799636 4.796 0.725 7.57 1.487 18.04 28.35 2.092 24.39 2.803 15.47 000 000 0 0.0 1 0 1 1
SFGC0.133+0.0486 266.4365 -28.797581 9.365 0.7133 12.04 1.237 15.26 36.18 1.978 31.59 3.638 21.23 000 000 0 0.0 1 0 1 1
SFGC0.133-0.0242 266.507917 -28.834897 5.75 0.4 7.326 0.65 14.29 15.03 1.26 13.21 1.394 12.77 000 000 0 0.0 1 0 1 0
SFGC0.138-0.0161 266.502458 -28.827069 2.103 0.2748 "" "" "" 9.112 0.7356 8.261 0.9434 14.81 000 000 1 0.0 0 0 0 1
SFGC0.138-0.0248 266.511042 -28.831608 6.285 0.4389 "" "" "" 19.21 1.244 16.49 1.349 12.51 000 000 1 0.0 1 0 0 0
SFGC0.138+0.0258 266.461875 -28.804928 7.902 0.6461 9.991 1.778 20 26.9 2.085 "" "" "" 000 000 0 1.0 1 0 1 0
SFGC0.139+0.0551 266.434083 -28.788592 4.075 0.2994 4.686 0.3074 9.028 4.449 1.022 4.724 0.5188 5.861 000 001 0 0.0 1 0 0 0
SFGC0.141+0.0936 266.3975 -28.767233 2.479 0.2405 3.471 0.7871 20 11.15 0.7737 9.645 0.9062 13.52 000 000 0 0.0 0 0 1 0
SFGC0.143+0.0503 266.440917 -28.788111 11.37 0.8385 "" "" "" 46.35 1.325 38.56 2.081 18.13 000 000 1 0.0 1 0 0 1
SFGC0.154-0.0668 266.561458 -28.839844 25.14 2.087 32.46 6.377 20 34.9 2.605 "" "" "" 000 000 0 1.0 1 1 1 0
SFGC0.156+0.0522 266.44675 -28.776114 9.436 0.6554 12.02 1.14 15.3 32.54 1.217 27.26 2.136 20.26 000 000 0 0.0 1 0 1 1
SFGC0.157+0.0219 266.477125 -28.790558 4.009 0.2726 "" "" "" 10.98 0.9287 9.08 0.7926 9.853 000 000 1 0.0 1 0 0 0
SFGC0.158-0.0616 266.558792 -28.833503 49.2 2.63 62.57 6.621 20 78.6 3.55 67.14 5.814 18.91 000 000 0 0.0 1 1 1 1
SFGC0.159-0.0470 266.545542 -28.824608 40.7 2.226 50.08 2.709 10.71 84.95 3.915 72.98 3.811 11.24 000 000 0 0.0 1 1 0 0
SFGC0.162-0.0680 266.567875 -28.832825 39.57 2.899 "" "" "" 73.83 3.487 "" "" "" 000 000 1 1.0 1 1 0 0
SFGC0.163+0.0226 266.480042 -28.785039 "" "" 1.462 0.2107 6.081 9.544 0.6806 8.137 0.6139 10.41 111 000 0 0.0 1 0 0 0
SFGC0.165+0.0767 266.428333 -28.755419 1.447 0.3221 "" "" 20 1.935 0.4937 2.809 0.3586 8.384 001 001 1 0.0 1 0 0 0
SFGC0.167-0.0256 266.529042 -28.807236 1.334 0.2976 "" "" "" 4.813 0.487 5.327 0.3666 8.69 100 000 1 0.0 1 0 1 0
SFGC0.172+0.0668 266.442375 -28.754347 4.302 0.2776 5.384 0.7278 20 18.75 0.547 16.05 0.6321 13.34 000 000 0 0.0 0 0 1 0
SFGC0.174+0.0411 266.468417 -28.766308 2.895 0.2967 "" "" 20 7.706 0.4142 6.698 0.4156 11.58 000 000 1 0.0 0 0 0 0
SFGC0.176+0.0355 266.475 -28.767569 0.8378 0.2588 "" "" "" 2.736 0.3135 3.413 0.1697 6.25 101 000 1 0.0 0 0 0 0
SFGC0.178+0.0210 266.490625 -28.772867 1.647 0.3001 1.919 0.2564 7.515 8.432 0.3872 7.351 0.3756 11.2 000 000 0 0.0 1 0 0 0
SFGC0.179+0.0504 266.4625 -28.756925 1.166 0.2747 "" "" "" "" "" 1.47 0.1606 4.544 000 011 1 0.0 0 0 0 0
SFGC0.179-0.0353 266.546125 -28.801314 9.515 1.091 12.09 1.65 13.3 27.7 1.672 23.73 1.815 12.54 000 000 0 0.0 1 0 1 0
SFGC0.181-0.0409 266.552708 -28.802619 32.41 2.112 39.2 3.309 13.78 69.83 3.518 60.85 3.989 13.09 000 000 0 0.0 1 1 1 0
SFGC0.182-0.1594 266.668333 -28.863986 0.5138 0.1017 0.7027 0.08078 6.989 1.735 0.2518 1.972 0.1593 7.307 001 000 0 0.0 0 0 0 0
SFGC0.185+0.0033 266.511708 -28.776672 3.976 0.1893 "" "" "" 11.4 0.3617 9.617 0.4491 14.33 000 000 1 0.0 0 0 0 1
SFGC0.194-0.0380 266.557083 -28.790697 3.627 0.6554 4.648 0.8303 11.14 22.46 1.854 18.15 2.912 18.13 000 000 0 0.0 1 1 0 1
SFGC0.194-0.0557 266.574458 -28.799731 4.014 1.336 8.214 1.044 6.873 9.935 2.653 14.21 1.623 7.063 101 100 0 0.0 1 1 0 0
SFGC0.197-0.0537 266.574125 -28.796217 6.951 0.9572 "" "" 20 20.27 1.683 17.96 1.754 12.03 000 000 1 0.0 1 0 0 0
SFGC0.198-0.0814 266.602167 -28.809333 1.878 0.1677 "" "" "" 1.793 0.3017 1.764 0.1864 7.135 000 000 1 0.0 0 0 0 0
SFGC0.225-0.1109 266.646792 -28.801672 1.905 0.1847 "" "" "" 12.4 0.4954 10.6 0.4905 11.43 000 000 1 0.0 0 0 0 0
SFGC0.239-0.0470 266.592625 -28.756775 0.6017 0.1581 "" "" 20 3.389 0.4952 "" "" "" 100 000 1 1.0 0 0 0 0
SFGC0.292-0.0353 266.612875 -28.704958 "" "" "" "" 2.326 3.848 0.3107 3.433 0.2368 8.8 111 000 1 0.0 0 0 0 0
SFGC0.312-0.0858 266.674167 -28.713917 "" "" "" "" "" 1.255 0.3249 0.7727 0.09674 3.438 111 001 1 0.0 0 0 0 0
SFGC0.327-0.0609 266.6585 -28.688458 1.712 0.2887 2.726 0.5708 17.39 9.244 1.647 8.854 1.885 13.21 100 000 0 0.0 1 0 1 0
SFGC0.330-0.0624 266.661583 -28.686967 7.803 0.4602 "" "" 20 38.33 1.607 "" "" 26 000 000 1 1.0 1 1 0 0
SFGC0.330-0.0646 266.664 -28.687628 5.677 0.547 7.858 1.91 20 31.69 1.458 25.13 3.717 26 000 000 0 0.0 1 1 1 1
SFGC0.379+0.0184 266.611792 -28.603286 27.87 2.202 37.09 3.366 13.44 109.6 5.744 89.55 7.23 14.53 000 000 0 0.0 1 1 1 1
SFGC0.380+0.0101 266.621 -28.606022 1.239 0.3137 "" "" "" 7.056 1.563 "" "" 26 100 100 1 1.0 1 1 0 0
SFGC0.381+0.0188 266.612583 -28.60145 51.72 1.563 64.32 2.623 14.76 146.4 4.517 121.5 6.4 16.36 000 000 0 0.0 1 1 1 1
SFGC0.382+0.0195 266.612917 -28.599539 32.72 1.76 44.09 3.163 15.81 98.32 5.71 78.34 7.581 15.33 000 000 0 0.0 1 1 1 1
SFGC0.383+0.0141 266.618458 -28.601992 32.32 1.523 45.36 3.098 17.9 110.5 5.095 91.1 8.992 20.38 000 000 0 0.0 1 1 1 1
SFGC0.383+0.0174 266.6155 -28.599742 27.38 2.482 38.23 4.834 17.13 96.48 5.465 75.89 11.43 24.14 000 000 0 0.0 1 1 1 1
SFGC0.384+0.0079 266.625 -28.604369 "" "" 1.104 0.2632 9.784 7.018 1.339 6.183 1.211 10.44 111 000 0 0.0 0 0 0 0
SFGC0.385+0.0130 266.621125 -28.600208 8.587 0.827 "" "" "" 47.31 3.05 39.57 4.53 17.15 000 000 1 0.0 1 1 0 1
SFGC0.387+0.0195 266.61575 -28.595481 4.472 0.5955 6.263 1.395 20 23.53 2.571 18.63 4.548 20.42 000 000 0 0.0 1 1 1 1
SFGC0.409-0.0627 266.70875 -28.619369 0.8477 0.1516 "" "" "" 6.008 1.315 "" "" "" 100 100 1 1.0 1 0 0 1
SFGC0.412-0.0209 266.670083 -28.594733 5.147 0.1739 "" "" 20 13.03 0.3564 10.18 0.4362 14.13 000 000 1 0.0 0 0 0 1
SFGC0.413-0.0630 266.711417 -28.615986 "" "" "" "" "" 5.708 1.266 4.175 1.211 11.05 110 100 1 0.0 1 0 0 0
SFGC0.477+0.0749 266.614958 -28.489894 8.809 0.2159 "" "" 20 34.26 1.374 "" "" 26 000 000 1 1.0 1 0 0 0
SFGC0.483-0.0448 266.735167 -28.546628 2.374 0.2205 "" "" "" 9.458 0.4473 8.773 0.4948 12.77 000 000 1 0.0 0 0 0 0
SFGC0.490-0.0725 266.765875 -28.555514 116.9 1.485 155 2.481 14.7 208.6 2.804 171.3 3.585 14.76 000 000 0 0.0 1 1 1 1
SFGC0.497+0.0683 266.633208 -28.476322 "" "" 0.1068 0.02839 2.501 1.31 0.2854 0.3435 0.04544 1.838 111 100 0 0.0 0 0 0 0
SFGC0.506-0.0347 266.738583 -28.5223 10.43 0.4963 12.93 0.7988 14.16 33.37 1.616 30.49 2.073 14.81 000 000 0 0.0 1 0 1 1
SFGC0.515-0.0470 266.756292 -28.520297 22.6 0.7804 30.19 1.176 13.25 72.83 1.302 61.47 2.069 18.35 000 000 0 0.0 1 0 1 1
SFGC0.516-0.0616 266.770958 -28.527158 2.39 0.1611 2.648 0.1555 8.49 11.71 0.4174 10.11 0.3723 10.3 000 000 0 0.0 0 0 0 0
SFGC0.521-0.0413 266.754083 -28.512392 10.06 0.6297 "" "" 20 28.57 1.12 24.51 2.336 24.07 000 000 1 0.0 1 0 0 1
SFGC0.526-0.0633 266.778667 -28.519256 5.538 0.2604 6.765 0.3596 12.15 20.2 1.046 16.77 1.304 14.4 000 000 0 0.0 1 0 1 1
SFGC0.530-0.1076 266.823875 -28.539233 "" 0.3077 "" "" "" 27.17 0.418 23.81 0.4536 12.53 000 000 1 0.0 1 0 0 0
SFGC0.535-0.0795 266.799708 -28.519994 57.24 2.164 73.79 5.068 20 107.7 3.537 87.12 4.967 16.21 000 000 0 0.0 1 1 1 1
SFGC0.543-0.0856 266.81025 -28.516519 8.69 0.5126 "" "" "" 14.57 1.46 "" "" "" 000 000 1 1.0 1 0 0 1
SFGC0.544-0.0876 266.813 -28.516494 6.453 0.3948 7.876 0.4966 11.06 14.27 1.207 12.14 1.07 10.23 000 000 0 0.0 1 0 0 0
SFGC0.547-0.0783 266.805417 -28.509497 6.229 0.1907 "" "" 20 16.85 0.8482 14.67 1.057 14.38 000 000 1 0.0 1 0 0 1
SFGC0.608-0.0474 266.811292 -28.441269 2.878 0.4958 4.042 0.7135 12.66 11.35 1.91 9.107 2.938 17.76 000 000 0 0.0 1 0 1 1
SFGC0.645-0.0413 266.827208 -28.406431 0.7052 0.08783 0.8174 0.1903 19.06 6.82 0.272 6.068 0.1853 7.865 000 000 0 0.0 0 0 1 0
SFGC0.671-0.0419 266.842917 -28.384844 2.216 0.2071 2.52 0.2082 8.844 23.38 1.106 "" "" "" 000 000 0 1.0 0 1 0 0
